28.2756252, 68.4481103
28.2756252, 68.4481103
33.6829591, 73.0191825
26.8401163, 68.1195448
26.8418438, 68.1188779
26.3832014, 68.3294216
26.3832014, 68.3294216
26.8820194, 69.097023
26.8820194, 69.097023
26.9375774, 68.9334269
25.3782359, 68.3690232
25.381459, 68.3696754
25.3777189, 68.3677026
25.381439, 68.3732265
25.3778731, 68.363527
25.3767793, 68.3727609
24.6591558, 68.8411031
24.6565457, 68.8388135
25.517905, 69.0107003
25.5157961, 69.0111027
25.9247041, 68.6194204
25.8808955, 68.4967196
25.9013815, 68.5260978
26.7272257, 67.7676926
26.7240458, 67.7716577
26.7265136, 67.7767303
26.0457391, 68.9363647
26.0411563, 68.937036
26.0460559, 68.9434365
24.7494034, 67.9277711
24.7514416, 67.9221908
25.8808955, 68.4967196
25.8808955, 68.4967196
24.8940173, 67.0277322
24.8948417, 67.0307914
24.8913796, 67.0311481
24.8896394, 67.0267834
24.8925904, 67.0309099
24.8956019, 67.0324989
25.8808955, 68.4967196
25.8973453, 68.5326568
25.8973453, 68.5326568
24.9274947, 67.0332374
24.8940173, 67.0277322
24.8896394, 67.0267834
24.8946506, 67.0324007
25.9013815, 68.5260978
25.8808955, 68.4967196
25.8973453, 68.5326568
24.8940173, 67.0277322
24.8940173, 67.0277322
30.2102232, 67.0179148
